コード,年度,自己資本比率,売上高,営業利益,一株配当,配当性向,連続増配,減配なし
6737,2020/03,76.6,76480000000,6441000000,110,47.91,7.0,10.0
6741,2020/03,57.7,111675000000,8912000000,26,24.62,5.0,5.0
6742,2020/03,42.5,72810000000,3044000000,17,47.67,1.0,9.0
6743,2020/03,48.2,24942918000,1981713000,10,11.36,0.0,9.0
6744,2020/03,70.4,117294000000,15139000000,33,18.38,7.0,10.0
6745,2020/03,54.1,80551000000,5234000000,27,16.8,1.0,10.0
6748,2020/12,43.9,18297000000,695000000,10,32.23,0.0,6.0
6750,2020/03,71.3,100861000000,14121000000,61,25.63,9.0,9.0
6752,2020/03,32.1,7490601000000,293751000000,30,31,0.0,6.0
6753,2020/03,14.1,2262284000000,51464000000,18,109.67,2.0,6.0
6754,2020/03,67.8,107023000000,17413000000,31,25.2,2.0,3.0
6755,2020/03,50.1,262117000000,14941000000,28,48.99,9.0,10.0
6757,2021/01,42.1,10235000000,1250000000,35,28.91,1.0,10.0
6758,2020/03,17.9,8259885000000,845459000000,45,8.52,2.0,4.0
6762,2020/03,43.4,1363037000000,97870000000,180,37.16,2.0,6.0
6763,2020/03,84.5,12499701000,624160000,50,-,0.0,5.0
6768,2020/03,52.4,79655000000,2289000000,10,80.08,1.0,6.0
6769,2020/12,92.2,2879000000,-707000000,-,-,0.0,8.0
6770,2020/03,51.9,810570000000,26795000000,30,-,0.0,0.0
6771,2020/03,50.1,23229000000,768000000,30,36.03,3.0,3.0
6772,2020/03,34.8,8933905000,187832000,30,149.44,1.0,3.0
6775,2020/03,64.6,3070797000,-158315000,-,-,0.0,9.0
6776,2020/03,38.8,18351000000,1044000000,3,7,0.0,9.0
6777,2020/03,82.8,6382727000,936864000,20,49.53,2.0,2.0
6778,2020/07,67.8,3231616000,438645000,6,0.01,0.0,1.0
6779,2020/03,9.8,39468000000,-8286000000,-,-,0.0,0.0
6785,2020/06,69.1,28126973000,1734981000,11,12.79,0.0,0.0
6787,2020/03,25,115479000000,5189000000,30,35.42,0.0,0.0
6788,2020/03,74.9,16116796000,2303273000,70,216.84,0.0,9.0
6789,2020/12,68.1,34780252000,500183000,10,125.99,0.0,0.0
6794,2020/03,66.5,107298000000,2064000000,35,43.51,0.0,0.0
6798,2020/03,49.6,54161000000,-244000000,40,-,0.0,0.0
6800,2020/03,55.1,60595000000,4916000000,30,16.45,3.0,7.0
6803,2020/03,13.9,14745000000,286000000,-,-,0.0,1.0
6804,2020/03,67.1,211912000000,11219000000,25,15.49,0.0,3.0
6806,2020/03,89.3,121765000000,20358000000,240,57.18,0.0,0.0
6807,2020/03,70.1,208106000000,14150000000,40,32.91,2.0,10.0
6809,2020/03,72.9,45068000000,3465000000,26,42.62,2.0,3.0
6810,2020/03,50.6,145041000000,-137000000,268,-,2.0,3.0
6814,2020/02,55.1,83066000000,2411000000,20,38.56,0.0,0.0
6815,2020/03,67.4,20034000000,544000000,-,-,1.0,3.0
6817,2020/12,33.6,84417000000,2838000000,9,19.81,0.0,0.0
6819,2020/03,81.4,2956757000,294194000,-,0,0.0,7.0
6820,2020/03,90.1,30533000000,2300000000,53,38.38,2.0,2.0
6822,2020/03,32.6,25314544000,569159000,50,12.22,0.0,0.0
6823,2020/03,74.5,21465196000,2485269000,43,28.97,3.0,10.0
6824,2020/03,73.6,27773693000,2147744000,28,23.45,2.0,9.0
6826,2020/03,76.8,14923000000,237000000,21,1093.02,3.0,3.0
6832,2020/03,83.2,42342555000,3178130000,56,44.03,0.0,0.0
6834,2020/03,84.5,15729674000,1614147000,40,24.19,5.0,9.0
6835,2020/12,16.5,29381000000,624000000,-,-,0.0,5.0
6837,2020/03,38.1,19022000000,79000000,4,11400,0.0,0.0
6838,2020/03,44.1,6332983000,805656000,7,4.91,0.0,1.0
6840,2020/03,24.4,12574151000,642063000,-,-,0.0,9.0
6841,2020/03,58.4,404432000000,35588000000,34,61.79,2.0,8.0
6844,2020/03,43.8,92965000000,1757000000,62.5,-,0.0,9.0
6845,2020/03,66.7,259411000000,27255000000,50,34.8,4.0,9.0
6848,2020/03,72.4,16349000000,1834000000,17,23.16,5.0,10.0
6849,2020/03,72.6,185007000000,15503000000,35,30.24,0.0,9.0
6850,2020/03,57.6,20582059000,1026390000,45,31.3,2.0,2.0
6852,2020/03,69.4,3153054000,393866000,30,16.4,0.0,9.0
6853,2020/12,69.6,13846000000,748000000,10,58.63,0.0,9.0
6855,2020/03,58.6,15669000000,1012000000,13,9.76,0.0,1.0
6856,2020/12,54.3,187080000000,19694000000,90,35.18,0.0,0.0
6857,2020/03,65.1,275894000000,58708000000,82,30.69,0.0,0.0
6858,2020/12,67.3,11841000000,-566000000,10,-,1.0,1.0
6859,2020/03,74.4,42443000000,3742000000,68,55.61,6.0,6.0
6861,2020/03,95.8,551843000000,277631000000,150,12.24,0.0,0.0
6862,2020/03,34.3,12077410000,305638000,2,5.33,1.0,9.0
6863,2020/03,85.8,8775350000,952240000,34,26.38,0.0,9.0
6864,2020/03,58.3,13231498000,1532099000,30,23.9,2.0,9.0
6866,2020/12,85.5,21664170000,2469844000,60,42.77,3.0,3.0
6867,2020/03,80.8,4028222000,436188000,26,22.43,3.0,6.0
6869,2020/03,71.3,301980000000,55284000000,72,43.08,9.0,9.0
6870,2020/12,74.2,9125000000,765000000,65,55.99,0.0,8.0
6871,2020/12,65.4,40130000000,2775000000,27,12.25,0.0,0.0
6874,2020/06,52.8,32060626000,1992422000,55,18.87,3.0,5.0
6875,2020/03,38.8,65764572000,972461000,17,-,0.0,0.0
6877,2020/09,69.6,44230000000,6754000000,110,38.84,0.0,3.0
6879,2020/03,40.3,94090704000,1351721000,5,33.17,0.0,0.0
6881,2020/03,41.1,53160000000,2188000000,5,30.6,3.0,3.0
6882,2020/03,76.9,21875000000,256000000,13,-,2.0,2.0
6888,2020/06,59.7,4881000000,517408000,11,14.48,3.0,4.0
6889,2020/03,76.5,41712000000,4973000000,70,31.12,4.0,9.0
6890,2020/03,25.5,81613676000,6012926000,24,49.83,0.0,6.0
6894,2020/03,76.7,2318764000,351509000,55,93.45,2.0,9.0
6897,2020/02,54.6,12159089000,178749000,11,-,0.0,2.0
6898,2021/01,78,1082000000,-129000000,-,-,0.0,3.0
6899,2020/03,53.7,45496321000,959806000,50,40.26,5.0,5.0
6901,2020/03,43,29995000000,233000000,25,59.41,1.0,5.0
6902,2020/03,60.1,5153476000000,61078000000,140,159.31,0.0,10.0
6904,2020/03,39.9,41136570000,683276000,7.5,81.47,0.0,0.0
6905,2020/05,90.4,23865405000,1668079000,20,184.76,0.0,0.0
6907,2020/03,71.5,5449419000,-1206055000,-,-,0.0,9.0
6908,2020/03,84.4,39614000000,4628000000,50,43.2,0.0,0.0
6912,2020/03,81.6,9072408000,654590000,23,38.28,1.0,9.0
6914,2020/12,68.4,34846000000,2098000000,30,77.71,6.0,9.0
6915,2020/12,75.7,37544000000,1799000000,70,133.56,0.0,0.0
6916,2020/06,67.9,56204000000,2127000000,28,21.13,0.0,4.0
6918,2020/03,80.9,7821705000,1467286000,64,35.42,4.0,6.0
6919,2020/03,78.2,10591909000,1026531000,39,20.69,0.0,3.0
6920,2020/06,47.9,42572915000,15062671000,42.5,25.83,0.0,0.0
6923,2020/03,72.5,391622000000,24833000000,45,43.98,0.0,0.0
6924,2020/03,41.7,59274000000,3661000000,40,11.64,0.0,9.0
6925,2020/03,73,159009000000,6659000000,26,70.44,1.0,4.0
6926,2020/03,51.2,11180461000,-202588000,-,-,0.0,0.0
6927,2020/03,86.4,13996345000,385403000,6,94.33,0.0,7.0
6928,2020/03,64.4,22647295000,1358745000,35,26.11,0.0,7.0
6929,2020/12,89.2,17116000000,2846000000,70,87.53,0.0,3.0
6930,2020/03,82.7,16535000000,784000000,21,46.28,0.0,4.0
6932,2020/03,44.4,39171000000,2541000000,30,23.11,0.0,3.0
6937,2020/03,49.1,64486000000,3293000000,13,16.09,5.0,8.0
6938,2020/03,78.8,8916236000,-438077000,4,-,2.0,2.0
6941,2020/03,72.3,27008329000,3064573000,38,26.27,0.0,0.0
6942,2020/03,9.9,9846865000,209258000,-,-,0.0,9.0
6943,2020/03,82.6,7266367000,85427000,100,-,0.0,0.0
6944,2020/03,35.7,2973010000,243796000,-,-,0.0,2.0
6945,2020/03,67.6,90941000000,1203000000,22,-,0.0,9.0
6946,2020/03,36.8,16805000000,83000000,-,-,0.0,3.0
6947,2020/03,67.2,29296000000,3391241000,29,25.09,3.0,3.0
6951,2020/03,33,117243000000,7030000000,24,21.81,4.0,7.0
6952,2020/03,60.6,280750000000,29064000000,45,66.05,0.0,0.0
6954,2020/03,89.6,508252000000,88350000000,300,139.76,0.0,0.0
6957,2020/03,71.6,26166691000,2291928000,75,33.36,0.0,6.0
6958,2020/03,53.6,82619000000,1601000000,6,-,3.0,3.0
6960,2020/03,73.7,133393000000,13283000000,180,28.66,3.0,9.0
6961,2020/03,89.7,31456000000,2163000000,30,76.89,0.0,0.0
6962,2020/03,39.8,29881946000,277711000,20,29.21,0.0,0.0
6963,2020/03,84.2,362885000000,29489000000,150,61.15,0.0,1.0
6964,2020/03,70.3,14726039000,544965000,13,27.71,3.0,4.0
6965,2020/09,78.3,140251000000,21752000000,40,37.54,2.0,9.0
6966,2021/01,49.4,97351000000,3790000000,21,9.84,0.0,1.0
6967,2020/03,67.5,148332000000,3227000000,25,125.54,0.0,10.0
6969,2020/03,28.3,3659006000,25802000,-,-,0.0,4.0
6971,2020/03,74.8,1599053000000,100193000000,160,57.57,4.0,8.0
6973,2020/03,37.9,57970970000,363910000,40,-,0.0,0.0
6976,2020/03,61.2,282329000000,37176000000,26,15.45,1.0,7.0
6977,2020/12,21.8,5543000000,41000000,25,81.42,0.0,9.0
6981,2020/03,75.3,1534045000000,253247000000,97,32.74,7.0,10.0
6982,2020/03,31,6444800000,124327000,10,11.43,1.0,1.0
6986,2020/03,79.1,57209000000,-3698000000,28,-,0.0,6.0
6988,2020/03,74.8,741018000000,69733000000,200,63.24,6.0,10.0
6989,2020/03,36.2,38711000000,833000000,30,37.86,0.0,3.0
6993,2020/03,20.6,17270523000,136548000,-,-,0.0,9.0
6994,2020/03,74.8,23597000000,1182592000,11,51.56,0.0,6.0
6995,2020/03,60.3,500002000000,22597000000,62,38.75,0.0,0.0
6996,2020/03,54.2,119675000000,2549000000,24,59.42,6.0,9.0
6997,2020/03,28.3,114599000000,-2891000000,-,-,0.0,7.0
6998,2020/03,61.8,11607000000,502000000,70,38.63,2.0,2.0
6999,2020/03,76.7,50020000000,1465000000,18,123.77,0.0,0.0
7003,2020/03,7.7,786477000000,-62079000000,-,-,0.0,1.0
7004,2020/03,28.8,402450000000,13891000000,12,92.03,0.0,4.0
7011,2020/03,24.4,4041376000000,-,150,54.09,2.0,10.0
7012,2020/03,23.3,1641335000000,62063000000,35,62.66,1.0,2.0
7013,2020/03,18.8,1386503000000,60797000000,50,84.42,2.0,2.0
7014,2020/03,40.2,111887000000,-16022000000,8,-,0.0,1.0
7018,2020/03,21.4,35071000000,312000000,30,84.75,1.0,5.0
7021,2020/03,71.8,9015000000,157012000,20,106.49,0.0,0.0
7022,2020/03,18.2,49805000000,-1775000000,5,-,0.0,7.0
7030,2020/09,70.2,11843549000,1787702000,31,46.19,0.0,0.0
7033,2020/10,56.1,5228237000,202246000,-,-,0.0,0.0
7034,2020/10,83.3,3270821000,1216061000,-,0,0.0,2.0
7035,2020/08,22.8,2946007000,-202589000,-,-,0.0,0.0
7036,2020/12,40.6,9305000000,290000000,27.5,19.77,1.0,1.0
7037,2020/12,28.7,10778000000,612000000,8.2,10.97,0.0,0.0
7038,2020/12,64.6,5192000000,580000000,12,31.22,0.0,0.0
7039,2020/12,79,3646000000,438000000,-,-,0.0,1.0
7040,2020/03,13.5,11839984000,381791000,32,-,0.0,0.0
7041,2020/09,49.3,20148500000,416284000,-,-,0.0,3.0
7042,2020/09,21.8,3789068000,-171396000,-,-,2.0,3.0
7043,2020/12,43.4,1819000000,-218000000,-,-,0.0,0.0
7044,2020/12,43.6,14585000000,503000000,5,10.48,0.0,0.0
7045,2020/03,67.2,8257215000,365815000,30,30.75,0.0,3.0
7046,2020/03,66.5,1377117000,126179000,10,22.68,1.0,1.0
7048,2020/12,31.9,890513000,-1333000000,-,-,0.0,0.0
7049,2020/02,59.6,1720447000,283221000,-,-,0.0,2.0
7050,2020/04,68.8,13118825000,1285165000,39,30.94,4.0,5.0
7057,2020/03,38.3,6610382000,229382000,26,43.92,2.0,5.0
7058,2020/03,82.1,6415809000,445700000,75,34.7,0.0,0.0
7059,2020/03,68.3,13122871000,1592904000,60,26.94,2.0,2.0
7060,2020/03,71.4,3544309000,684250000,-,0,0.0,1.0
7061,2020/12,19.9,4916000000,358000000,-,-,0.0,0.0
7065,2020/08,33.6,12732723000,1134500000,13,6.22,1.0,3.0
7067,2020/03,59.9,5161101000,63933000,-,-,0.0,2.0
7071,2020/09,31.8,9174000000,1826656000,6,4.84,0.0,0.0
7073,2021/01,33.8,2241000000,-281000000,-,-,1.0,1.0
7077,2020/02,92.6,743939000,350625000,-,-,0.0,0.0
7079,2020/03,69.7,2285612000,473478000,34,41.43,0.0,0.0
7080,2020/12,30,1883000000,16000000,-,0,0.0,0.0
7082,2020/12,81.1,1376000000,308000000,-,-,0.0,0.0
7085,2020/08,22.1,25082276000,1167282000,5,263.67,0.0,0.0
7102,2020/03,26.9,94634000000,8538000000,-,-,0.0,4.0
7105,2020/03,14.7,448918000000,8437000000,13,-,0.0,10.0
7122,2020/03,29.6,41053000000,-295000000,-,-,0.0,2.0
7148,2020/09,20.5,12708322000,1879317000,11.5,413.38,9.0,9.0
7150,2020/03,3.2,9799000000,-,0,-,0.0,0.0
7161,2020/03,4.5,42354000000,-,40,66.53,0.0,6.0
7162,2020/03,40,11932445000,-166344000,6,59.35,0.0,3.0
7164,2020/03,38.9,45203000000,35379000000,95,24.52,8.0,10.0
7167,2020/03,5,282737000000,-,11,35.48,0.0,1.0
7169,2020/03,29.8,28160000000,3165000000,80,49.18,0.0,6.0
7172,2020/12,34.7,17707000000,7009000000,32,22.24,4.0,5.0
7173,2020/03,5.4,94031000000,-,60,27.01,0.0,4.0
7175,2020/03,55.8,3299722000,554704000,22.5,9.76,1.0,1.0
7177,2020/12,5,35988000000,12268000000,37.42,60.93,0.0,0.0
7180,2020/03,5.5,172140000000,-,12,29.67,0.0,3.0
7181,2020/03,2.7,7211405000000,-,76,42.86,2.0,2.0
7182,2020/03,4.3,1799544000000,-,50,68.56,0.0,3.0
7183,2020/03,48.1,3542472000,383494000,2,12,0.0,2.0
7184,2020/03,6.5,32230000000,-,14,41.85,0.0,9.0
7185,2020/03,12.1,8412230000,3024996000,31,9.23,5.0,5.0
7186,2020/03,5.8,306236000000,-,16,45.96,2.0,2.0
7187,2020/03,8.3,6744792000,155568000,-,-,0.0,0.0
7189,2020/03,4.6,141698000000,-,30,22.59,0.0,2.0
7190,2020/12,79.1,6184000000,772000000,20,63.72,3.0,3.0
7191,2020/03,71.4,3626851000,1021906000,9,24.22,2.0,2.0
7192,2020/03,26,7117779000,1482807000,17.5,24.62,0.0,3.0
7196,2021/01,50.8,10226000000,1031000000,30,46.75,2.0,2.0
7198,2020/03,20.1,26202000000,-,51,33.27,2.0,2.0
7199,2020/03,9,14016000000,-,44,38.91,0.0,1.0
7201,2020/03,23.9,9878866000000,-40469000000,10,-,9.0,9.0
7202,2020/03,44.3,2079936000000,140582000000,38,34.54,2.0,9.0
7203,2020/03,38.2,29866547000000,2442869000000,220,30.94,0.0,9.0
7205,2020/03,42.5,1815597000000,54859000000,20,51.09,0.0,0.0
7208,2020/03,69.8,8154430000,113306000,26,188.42,7.0,9.0
7211,2020/03,39.9,2270276000000,12788000000,10,-,2.0,2.0
7212,2020/03,29.9,218712000000,4088000000,20,114.02,0.0,1.0
7213,2020/03,34.3,26051266000,1854895000,8.5,11.77,1.0,3.0
7214,2020/03,31.9,61223794000,-70225000,40,-,0.0,3.0
7215,2020/03,25.8,85312000000,2159000000,29,15.11,0.0,0.0
7217,2020/03,58.2,4229060000,566334000,17,20.7,2.0,3.0
7218,2020/03,41.8,32004514000,-320559000,5,-,0.0,2.0
7219,2020/08,73.3,7226385000,97659000,30,28.6,0.0,2.0
7220,2020/03,34.5,236355000000,7285000000,31.5,-,9.0,9.0
7222,2020/03,63.8,498831000000,9303000000,13,30.2,0.0,9.0
7224,2020/03,38.7,227231000000,12836000000,87,82.16,2.0,9.0
7226,2020/03,67.5,120173000000,8493000000,40,25.51,9.0,9.0
7228,2020/12,57,9910000000,1186000000,46,6.94,2.0,2.0
7229,2020/03,50.7,163435000000,4589000000,72,101.72,7.0,9.0
7230,2020/03,58,181580000000,14263000000,22.5,26.2,0.0,9.0
7231,2020/03,40.3,263305000000,2851000000,40,-,5.0,5.0
7235,2020/03,69.7,28899384000,716693000,15,206.47,4.0,9.0
7236,2020/03,48.1,130524000000,2843000000,90,47.74,0.0,4.0
7238,2020/03,32.5,193317000000,3707000000,-,-,,
7239,2020/03,52.7,282302000000,-27000000,26,-,3.0,9.0
7240,2020/03,55.9,626815000000,12028000000,37.5,-,0.0,9.0
7241,2020/03,26.6,476165000000,10621000000,10,14.06,0.0,8.0
7242,2020/03,18.1,381584000000,-40298000000,-,-,0.0,0.0
7244,2020/12,39.7,113859000000,2468000000,3.5,15.12,0.0,9.0
7245,2020/03,35.1,100159000000,4168000000,35,60.69,0.0,6.0
7246,2020/03,56.3,205292000000,7459000000,13,40.99,2.0,8.0
7247,2020/03,28.6,110499000000,2410000000,10,-,0.0,2.0
7250,2020/03,47.8,165969000000,10511000000,30,29.33,0.0,0.0
7251,2020/03,56.1,295312000000,5640000000,23,-,9.0,9.0
7254,2020/03,37,56288534000,-517977000,3,-,1.0,3.0
7255,2020/03,67.6,6242000000,38836000,15,68.71,0.0,3.0
7256,2020/03,37.2,204632000000,4033000000,27,-,6.0,9.0
7259,2020/03,32.1,3784585000000,56129000000,120,167.96,0.0,0.0
7261,2020/03,42.1,3430285000000,43603000000,35,181.7,0.0,8.0
7264,2020/03,70.4,21401879000,1256650000,44,33.23,5.0,9.0
7265,2020/10,77.7,5387686000,248585000,110,44.7,0.0,1.0
7266,2020/03,61.5,112081000000,2720000000,26,120.25,1.0,9.0
7267,2020/03,39.2,14931009000000,633637000000,112,43.18,3.0,9.0
7268,2020/03,37.8,6347667000,-280458000,-,-,0.0,9.0
7269,2020/03,44.5,3488433000000,215069000000,85,25.44,0.0,9.0
7270,2020/03,52,3344109000000,210319000000,100,72.4,0.0,9.0
7271,2020/03,30.5,34103000000,519000000,8,-,0.0,3.0
7272,2020/12,43.6,1471298000000,81672000000,60,29.62,0.0,7.0
7273,2020/03,41.2,15647949000,380192000,20,24.94,1.0,9.0
7274,2020/03,59.7,260438000000,22311000000,24,25.92,2.0,2.0
7276,2020/03,65.9,800928000000,82411000000,72,28.81,0.0,0.0
7277,2020/03,51.2,51340000000,1261000000,12,-,1.0,6.0
7278,2020/03,65.4,263899000000,16751000000,90,45.65,0.0,10.0
7279,2020/10,65.6,195784000000,-952000000,34,-,0.0,3.0
7280,2020/03,9.2,304224000000,8531000000,-,-,0.0,3.0
7282,2020/03,48.7,812937000000,17888000000,60,69.18,0.0,3.0
7283,2020/03,42.5,205489000000,7226000000,20,-,0.0,0.0
7284,2020/03,48.7,22361600000,163488000,50,65.07,0.0,9.0
7287,2020/03,56.8,246340000000,7669000000,40,-,2.0,9.0
7291,2020/03,46.6,106141000000,4507000000,20,16.47,6.0,6.0
7292,2020/03,77.8,77668000000,7025000000,48,12.34,5.0,9.0
7294,2020/03,42.7,157680000000,2206000000,25,-,0.0,0.0
7296,2020/03,74.7,171060000000,7896000000,58,73.5,2.0,9.0
7297,2020/03,63.4,16716106000,919043000,22,23.33,1.0,9.0
7298,2020/03,40.4,154629000000,992000000,8,-,0.0,0.0
7299,2020/03,66.6,22793983000,810659000,110,63.93,0.0,0.0
7305,2020/03,50.3,41046000000,1275000000,65,51.27,0.0,9.0
7309,2020/12,89.6,378040000000,82701000000,355,22.64,1.0,6.0
7313,2020/03,74.5,359682000000,26326000000,86,38.36,7.0,9.0
7314,2020/12,66.7,4780000000,188000000,15,44.52,1.0,3.0
7315,2020/03,63.4,171683000000,6419000000,18,19.23,3.0,5.0
7320,2020/06,7.6,1955484000,204802000,5,13.36,0.0,0.0
7321,2020/03,4,189725000000,-,10,237.22,1.0,1.0
7322,2020/03,5.8,71116000000,-,72,53.58,0.0,0.0
7325,2020/06,88.1,4169349000,479241000,12,52.83,0.0,0.0
7327,2020/03,4.3,154698000000,-,120,42.53,0.0,0.0
7399,2020/03,75.8,9066860000,443716000,10,18.6,0.0,1.0
7408,2020/03,24.8,91535360000,1807573000,20,88.56,0.0,2.0
7412,2020/03,48.5,49689000000,1102000000,2,-,0.0,3.0
7413,2020/03,36,4516107000,16398000,-,48.11,0.0,2.0
7414,2020/03,45.7,229290000000,6360000000,60,34.65,4.0,4.0
7416,2020/03,61,50582573000,376490000,15.5,62.73,0.0,1.0
7417,2020/03,56.4,34319000000,2116000000,66,34.82,0.0,0.0
7419,2020/03,30.8,523968000000,22582000000,40,11.73,6.0,9.0
7420,2020/05,48.5,107130000000,512000000,38,1201.92,1.0,9.0
7421,2020/03,41.8,74814000000,1057000000,-,-,0.0,2.0
7422,2020/12,71.8,6728000000,-262000000,114,-,0.0,6.0
7425,2020/12,36.6,29056000000,510000000,55,37.89,2.0,9.0
7426,2020/03,59.6,4949666000,-140828000,25,-,0.0,8.0
7427,2020/02,31.2,81387094000,93302000,20,253.28,0.0,5.0
7433,2020/03,48.2,153182000000,2414000000,50,85.68,2.0,9.0
7434,2020/05,62.7,25313442000,223288000,23,15.17,0.0,1.0
7435,2020/04,49.8,31379445000,933739000,19,54.74,0.0,0.0
7438,2020/03,61.2,60599962000,4085279000,29,25.81,6.0,6.0
7442,2020/03,69.6,46657451000,48328000,27,246.72,0.0,3.0
7443,2020/03,43.3,33929139000,18749000,3,47.86,0.0,10.0
7444,2020/03,69.3,51829643000,1591584000,38,17.07,8.0,9.0
7445,2020/08,42.5,52969000000,-3775000000,-,-,0.0,0.0
7446,2020/09,38.5,31040674000,361172000,90,22.31,0.0,3.0
7447,2020/08,89.3,17066476000,4937296000,60,57.43,0.0,3.0
7448,2020/03,78.4,7769514000,28335000,-,-,0.0,8.0
7450,2020/02,29,49301821000,378448000,10,-,0.0,2.0
7451,2020/03,27,2654698000000,15378000000,50,25.04,0.0,9.0
7453,2020/08,52.4,179392000000,872000000,5,-,0.0,0.0
7455,2020/03,71.9,48307000000,476000000,10,-,0.0,0.0
7456,2020/03,63.9,210976000000,6241000000,34,20.81,1.0,9.0
7458,2020/03,74,146297000000,19058000000,113,50.55,7.0,9.0
7459,2020/03,30.4,3253079000000,53109000000,41,22.78,7.0,9.0
7460,2020/03,55.9,118948979000,2348755000,48,58.13,0.0,9.0
7461,2020/03,46.6,32710243000,1590161000,10,22.4,0.0,0.0
7462,2020/03,72.5,3278774000,52611000,10,53.45,0.0,9.0
7463,2020/03,72.4,21114090000,5253000000,28,24.94,2.0,10.0
7464,2020/03,46.7,10146446000,973638000,300,23.46,3.0,9.0
7466,2020/03,69.2,43860058000,1945074000,36,21.98,1.0,1.0
7467,2020/03,48.4,128206000000,4173000000,105,34.13,9.0,9.0
7472,2020/03,66,26197657000,1328777000,120,53.48,2.0,2.0
7475,2020/03,58.7,87321343000,1089465000,70,68.09,0.0,5.0
7476,2020/03,69.2,70389563000,8550677000,160,48.29,8.0,8.0
7477,2020/03,55,7120921000,74603000,10,38.51,0.0,2.0
7480,2020/03,61.2,44560723000,1379229000,70,167.34,2.0,2.0
7481,2020/03,42.2,95975996000,284857000,20,50.22,0.0,10.0
7482,2020/03,83.4,48254000000,505000000,27,154.38,1.0,8.0
7483,2020/03,84.3,96238000000,5995000000,50,43.89,0.0,10.0
7486,2020/03,70.3,27912000000,955000000,20,30.54,1.0,2.0
7487,2020/05,59.6,40941643000,505730000,21,27.88,0.0,9.0
7490,2020/03,55.4,61995801000,306375000,20,54.23,0.0,8.0
7494,2020/09,41.2,47842000000,-4938000000,10,-,0.0,9.0
7500,2020/06,52,31666911000,2078836000,135,33.6,9.0,9.0
7501,2020/11,81.3,2666659000,-134499000,5.4,-,0.0,6.0
7502,2020/03,18.4,23054815000,268901000,7,71.35,0.0,3.0
7504,2020/03,60.3,88588431000,3137618000,30,25.09,9.0,9.0
7505,2020/09,35.8,40358807000,943910000,106,29.17,0.0,0.0
7506,2020/03,66.4,12683003000,200609000,35,603.87,0.0,4.0
7508,2020/03,45.9,132642000000,5783000000,45,29.55,0.0,0.0
7509,2020/03,44.9,38160798000,1159621000,120,40.3,1.0,4.0
7510,2020/03,64.6,74268000000,2504000000,48,43.29,0.0,10.0
7512,2020/02,44.5,185921000000,8106000000,12,32.71,0.0,0.0
7513,2020/08,42.1,288216000000,7221000000,12,12.81,1.0,4.0
7514,2020/08,36.5,57721000000,-487000000,15,-,0.0,9.0
7515,2020/02,10.8,37945641000,224399000,30,0.05,1.0,1.0
7516,2020/02,32.8,374644000000,20060000000,54,15.44,6.0,10.0
7518,2020/03,47.9,186353000000,16499000000,45,35.37,2.0,5.0
7519,2020/03,50.9,1207281000,-296939000,-,-,0.0,6.0
7520,2020/02,35.4,124005000000,4288000000,40,15.6,6.0,10.0
7521,2020/03,63.4,37589000000,1025000000,35,27.51,0.0,0.0
7522,2020/03,34.1,90928000000,92000000,2.5,-,0.0,2.0
7523,2020/03,46.1,8770192000,1994417000,30,49.98,1.0,3.0
7524,2020/03,58.6,8362067000,-112445000,5,-,0.0,3.0
7525,2020/03,53.1,43246652000,2577468000,60,31.35,3.0,9.0
7527,2020/09,78.9,2863627000,-251017000,2,-,0.0,7.0
7531,2020/12,51.1,42005000000,163000000,15,94.52,0.0,0.0
7532,2020/06,28.7,1681947000000,75997000000,15,13.32,0.0,0.0
7537,2020/03,32.2,287550000000,2369000000,30,-,0.0,2.0
7538,2020/03,34.2,125056000000,272000000,5,48.81,1.0,9.0
7539,2020/09,61.3,65338446000,1796590000,36,31.72,1.0,1.0
7544,2020/02,75.5,12973000000,359000000,6,21.78,,
7545,2020/02,57.8,142954000000,1908000000,21,122.1,0.0,10.0
7550,2020/03,23.7,630435000000,20918000000,20,23.43,0.0,4.0
7551,2020/03,61.3,30108259000,1311116000,25,53.25,0.0,0.0
7552,2020/03,53.1,233347000000,2572000000,50,89.71,6.0,6.0
7554,2020/03,25.6,38237705000,660521000,10,-,1.0,1.0
7555,2020/03,52.6,24906260000,8357000,10,125.1,0.0,8.0
7559,2020/03,89,26253855000,367600000,25,56.32,0.0,9.0
7561,2020/03,59.6,47382000000,944000000,55,25.78,1.0,1.0
7562,2020/03,25.9,15344516000,190692000,-,-,0.0,9.0
7564,2020/03,79.5,92307000000,19170535000,50,22.28,10.0,10.0
7565,2020/03,59.8,22484453000,743948000,56,28.13,0.0,10.0
7567,2020/03,57.1,5452429000,84638000,7,53.39,0.0,0.0
7570,2020/03,36.2,137815000000,2919000000,50,21.54,4.0,8.0
7571,2020/03,16.9,14064251000,51758000,-,2061.72,0.0,0.0
7575,2020/03,68.5,51761000000,10434000000,29,30.14,5.0,7.0
7578,2020/03,35,3169188000,171663000,30,0.15,1.0,2.0
7581,2020/08,66.4,126842000000,-3815000000,18,-,0.0,9.0
7585,2020/06,77.1,2316922000,-326643000,5,-,0.0,1.0
7587,2020/12,62.8,29556000000,172000000,10,192.18,0.0,1.0
7590,2021/01,47.9,18486000000,1156000000,20,15.31,0.0,3.0
7593,2020/03,22,207468000000,5277000000,20,112.89,2.0,2.0
7594,2020/11,52.7,53216846000,1459226000,44,49.85,9.0,9.0
